1.000000,10.000000
1.002800,255.000000
1.005600,255.000000
1.008400,255.000000
1.011200,255.000000
1.014000,255.000000
1.016800,255.000000
1.019600,255.000000
1.022400,255.000000
1.025200,255.000000
1.028000,255.000000
1.030800,255.000000
1.033600,255.000000
1.036400,255.000000
1.039200,255.000000
1.042000,255.000000
1.044800,255.000000
1.047600,255.000000
1.050400,255.000000
1.053200,255.000000
1.056000,255.000000
1.058800,255.000000
1.061600,255.000000
1.064400,255.000000
1.067200,255.000000
1.070000,255.000000
1.072800,255.000000
1.075600,255.000000
1.078400,255.000000
1.081200,255.000000
1.084000,255.000000
1.086800,255.000000
1.089600,255.000000
1.092400,255.000000
1.095200,255.000000
1.098000,255.000000
1.100800,255.000000
1.103600,255.000000
1.106400,255.000000
1.109200,255.000000
1.112000,255.000000
1.114800,255.000000
1.117600,255.000000
1.120400,255.000000
1.123200,255.000000
1.126000,255.000000
1.128800,255.000000
1.131600,255.000000
1.134400,255.000000
1.137200,255.000000
1.140000,255.000000
1.142800,255.000000
1.145600,255.000000
1.148400,255.000000
1.151200,255.000000
1.154000,255.000000
1.156800,255.000000
1.159600,255.000000
1.162400,255.000000
1.165200,255.000000
1.168000,255.000000
1.170800,255.000000
1.173600,255.000000
1.176400,255.000000
1.179200,255.000000
1.182000,255.000000
1.184800,255.000000
1.187600,255.000000
1.190400,255.000000
1.193200,255.000000
1.196000,255.000000
1.198800,255.000000
1.201600,255.000000
1.204400,255.000000
1.207200,255.000000
1.210000,255.000000
1.212800,255.000000
1.215600,255.000000
1.218400,255.000000
1.221200,255.000000
1.224000,255.000000
1.226800,255.000000
1.229600,255.000000
1.232400,255.000000
1.235200,255.000000
1.238000,255.000000
1.240800,255.000000
1.243600,255.000000
1.246400,255.000000
1.249200,255.000000
1.252000,255.000000
1.254800,255.000000
1.257600,255.000000
1.260400,255.000000
1.263200,255.000000
1.266000,255.000000
1.268800,255.000000
1.271600,255.000000
1.274400,255.000000
1.277200,255.000000
1.280000,255.000000
1.282800,255.000000
1.285600,255.000000
1.288400,255.000000
1.291200,255.000000
1.294000,255.000000
1.296800,255.000000
1.299600,255.000000
1.302400,255.000000
1.305200,255.000000
1.308000,255.000000
1.310800,255.000000
1.313600,255.000000
1.316400,255.000000
1.319200,255.000000
1.322000,255.000000
1.324800,255.000000
1.327600,255.000000
1.330400,255.000000
1.333200,255.000000
1.336000,255.000000
1.338800,255.000000
1.341600,255.000000
1.344400,255.000000
1.347200,255.000000
1.350000,255.000000
1.352800,255.000000
1.355600,255.000000
1.358400,255.000000
1.361200,255.000000
1.364000,255.000000
1.366800,255.000000
1.369600,255.000000
1.372400,255.000000
1.375200,255.000000
1.378000,255.000000
1.380800,255.000000
1.383600,255.000000
1.386400,255.000000
1.389200,255.000000
1.392000,255.000000
1.394800,255.000000
1.397600,255.000000
1.400400,255.000000
1.403200,255.000000
1.406000,255.000000
1.408800,255.000000
1.411600,255.000000
1.414400,255.000000
1.417200,255.000000
1.420000,255.000000
1.422800,255.000000
1.425600,255.000000
1.428400,255.000000
1.431200,255.000000
1.434000,255.000000
1.436800,255.000000
1.439600,255.000000
1.442400,255.000000
1.445200,255.000000
1.448000,255.000000
1.450800,255.000000
1.453600,255.000000
1.456400,255.000000
1.459200,255.000000
1.462000,255.000000
1.464800,255.000000
1.467600,255.000000
1.470400,255.000000
1.473200,255.000000
1.476000,255.000000
1.478800,255.000000
1.481600,255.000000
1.484400,255.000000
1.487200,255.000000
1.490000,255.000000
1.492800,255.000000
1.495600,255.000000
1.498400,255.000000
1.501200,255.000000
1.504000,255.000000
1.506800,255.000000
1.509600,255.000000
1.512400,255.000000
1.515200,255.000000
1.518000,255.000000
1.520800,255.000000
1.523600,255.000000
1.526400,255.000000
1.529200,255.000000
1.532000,255.000000
1.534800,255.000000
1.537600,255.000000
1.540400,255.000000
1.543200,255.000000
1.546000,255.000000
1.548800,255.000000
1.551600,255.000000
1.554400,255.000000
1.557200,255.000000
1.560000,255.000000
1.562800,255.000000
1.565600,255.000000
1.568400,255.000000
1.571200,255.000000
1.574000,255.000000
1.576800,255.000000
1.579600,255.000000
1.582400,255.000000
1.585200,255.000000
1.588000,255.000000
1.590800,255.000000
1.593600,255.000000
1.596400,255.000000
1.599200,255.000000
1.602000,255.000000
1.604800,255.000000
1.607600,255.000000
1.610400,255.000000
1.613200,255.000000
1.616000,255.000000
1.618800,255.000000
1.621600,255.000000
1.624400,255.000000
1.627200,255.000000
1.630000,255.000000
1.632800,255.000000
1.635600,255.000000
1.638400,255.000000
1.641200,255.000000
1.644000,255.000000
1.646800,255.000000
1.649600,255.000000
1.652400,255.000000
1.655200,255.000000
1.658000,255.000000
1.660800,255.000000
1.663600,255.000000
1.666400,255.000000
1.669200,255.000000
1.672000,255.000000
1.674800,255.000000
1.677600,255.000000
1.680400,255.000000
1.683200,255.000000
1.686000,255.000000
1.688800,255.000000
1.691600,255.000000
1.694400,255.000000
1.697200,255.000000
1.700000,255.000000
1.702800,255.000000
1.705600,255.000000
1.708400,255.000000
1.711200,255.000000
1.714000,255.000000
1.716800,255.000000
1.719600,255.000000
1.722400,255.000000
1.725200,255.000000
1.728000,255.000000
1.730800,255.000000
1.733600,255.000000
1.736400,255.000000
1.739200,255.000000
1.742000,255.000000
1.744800,255.000000
1.747600,255.000000
1.750400,255.000000
1.753200,255.000000
1.756000,255.000000
1.758800,255.000000
1.761600,255.000000
1.764400,255.000000
1.767200,255.000000
1.770000,255.000000
1.772800,255.000000
1.775600,255.000000
1.778400,255.000000
1.781200,255.000000
1.784000,255.000000
1.786800,255.000000
1.789600,255.000000
1.792400,255.000000
1.795200,255.000000
1.798000,255.000000
1.800800,255.000000
1.803600,255.000000
1.806400,255.000000
1.809200,255.000000
1.812000,255.000000
1.814800,255.000000
1.817600,255.000000
1.820400,255.000000
1.823200,255.000000
1.826000,255.000000
1.828800,255.000000
1.831600,255.000000
1.834400,255.000000
1.837200,255.000000
1.840000,255.000000
1.842800,255.000000
1.845600,255.000000
1.848400,255.000000
1.851200,255.000000
1.854000,255.000000
1.856800,255.000000
1.859600,255.000000
1.862400,255.000000
1.865200,255.000000
1.868000,255.000000
1.870800,255.000000
1.873600,255.000000
1.876400,255.000000
1.879200,255.000000
